,word,ort,pho,wf,gr1,gr2,gr3,gr4,gr5,gr6,gr7,gr8,gr9,gr10,gr11,gr12,gr13,gr14,img,wn_idx
1561,flails,_flails___,_flelz____,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.198262682418339,1658
1562,flair,_flair____,_flEr_____,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.6,1659
1563,flairs,_flairs___,_flErz____,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,1660
1564,flak,_fla_k____,_fl@k_____,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8,1661
1565,flake,_fla_ke___,_flek_____,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.2,1662
1566,flakes,_fla_kes__,_fleks____,46.0,1.0,3.0,3.0,5.0,7.0,6.0,5.0,4.0,4.0,3.0,4.0,2.0,0.0,101.0,4.198262682418339,1663
1567,flame,_fla_me___,_flem_____,122.0,14.0,10.0,13.0,18.0,26.0,25.0,27.0,23.0,24.0,21.0,21.0,22.0,10.0,458.0,6.2,1664
1568,flames,_fla_mes__,_flemz____,146.0,2.0,18.0,22.0,19.0,15.0,17.0,20.0,19.0,20.0,22.0,22.0,15.0,3.0,332.0,4.198262682418339,1665
1569,flan,_fla_n____,_flan_____,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.198262682418339,1666
1570,flank,_fla_nk___,_fl@nk____,59.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,53.0,3.0,1668
1571,flanked,_fla_nked_,_fl@nkt___,34.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,4.198262682418339,1669
1572,flanks,_fla_nks__,_fl@nks___,19.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,52.0,4.198262682418339,1670
1573,flap,_fla_p____,_fl@p_____,182.0,2.0,7.0,5.0,4.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,1.0,81.0,4.0,1671
1574,flapped,_fla_pped_,_fl@pt____,4.0,3.0,6.0,6.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,82.0,4.198262682418339,1672
1575,flaps,_fla_ps___,_fl@ps____,105.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,40.0,4.198262682418339,1673
1576,flare,_fla_re___,_flEr_____,92.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,65.0,4.5,1674
1577,flared,_fla_red__,_flErd____,102.0,0.0,0.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,76.0,4.198262682418339,1675
1578,flares,_fla_res__,_flErz____,22.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,37.0,4.198262682418339,1676
1579,flash,_fla_sh___,_fl@S_____,212.0,42.0,41.0,32.0,27.0,29.0,25.0,23.0,20.0,20.0,15.0,14.0,14.0,5.0,445.0,4.9,1677
1580,flashed,_fla_shed_,_fl@St____,78.0,1.0,17.0,18.0,15.0,17.0,17.0,17.0,14.0,13.0,9.0,7.0,4.0,2.0,284.0,4.198262682418339,1678
1581,flask,_fla_sk___,_fl@sk____,12.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,5.0,1.0,80.0,5.0,1679
1582,flasks,_fla_sks__,_fl@sks___,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.198262682418339,1680
1583,flat,_fla_t____,_fl@t_____,2476.0,56.0,106.0,100.0,116.0,105.0,86.0,92.0,91.0,95.0,90.0,84.0,80.0,38.0,1951.0,4.1,1681
1584,flaunt,_flaunt___,_flant____,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.8,1682
1585,flaw,_flaw_____,_fla______,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,30.0,3.1,1683
1586,flaws,_flaws____,_flaz_____,301.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,40.0,4.198262682418339,1684
1587,flax,_fla_x____,_fl@ks____,8.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,6.0,4.0,1.0,91.0,2.0,1685
1588,flay,_flay_____,_fle______,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,1686
1589,flea,_flea_____,_fli______,40.0,13.0,14.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,83.0,6.5,1687
1590,fleas,_fleas____,_fliz_____,16.0,1.0,13.0,6.0,6.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,98.0,4.198262682418339,1688
1591,fleck,_fle_ck___,_flEk_____,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.6,1689
1592,flecks,_fle_cks__,_flEks____,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.198262682418339,1690
1593,fledge,_fle_dge__,_flEJ_____,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.198262682418339,1691
1594,flee,_flee_____,_fli______,163.0,0.0,1.0,1.0,2.0,4.0,5.0,6.0,6.0,5.0,5.0,4.0,3.0,2.0,94.0,3.9,1692
1595,fleet,_fleet____,_flit_____,1427.0,1.0,1.0,3.0,3.0,9.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,12.0,304.0,4.5,1693
1596,fleets,_fleets___,_flits____,139.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,45.0,4.198262682418339,1694
1597,flesh,_fle_sh___,_flES_____,179.0,3.0,6.0,15.0,15.0,18.0,20.0,22.0,20.0,22.0,23.0,22.0,18.0,6.0,347.0,5.7,1695
1598,flew,_flew_____,_flu______,671.0,116.0,113.0,79.0,76.0,64.0,54.0,44.0,37.0,32.0,25.0,20.0,15.0,8.0,1070.0,3.7,1696
1599,flex,_fle_x____,_flEks____,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.1,1697
1600,flexed,_fle_xed__,_flEkst___,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.198262682418339,1698
1601,flick,_fli_ck___,_flIk_____,75.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,44.0,3.9,1699
1602,flicked,_fli_cked_,_flIkt____,4.0,0.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,57.0,4.198262682418339,1700
1603,flicks,_fli_cks__,_flIks____,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.198262682418339,1701
1604,flies,_flies____,_flAz_____,322.0,69.0,25.0,25.0,26.0,26.0,25.0,24.0,23.0,23.0,21.0,22.0,22.0,6.0,511.0,4.198262682418339,1702
1605,flight,_fli_ght__,_flAt_____,3488.0,6.0,14.0,23.0,31.0,39.0,56.0,54.0,54.0,58.0,64.0,68.0,57.0,28.0,864.0,5.0,1703
1606,flights,_fli_ghts_,_flAts____,1997.0,4.0,5.0,3.0,4.0,5.0,6.0,7.0,7.0,7.0,8.0,8.0,9.0,8.0,163.0,4.198262682418339,1704
1607,flinch,_fli_nch__,_flInC____,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.9,1705
1608,flinched,_fli_nched,_flInCt___,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.198262682418339,1706
1609,fling,_fli_ng___,_flIng____,36.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,38.0,3.6,1707
1610,flings,_fli_ngs__,_flIngz___,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.198262682418339,1708
1611,flint,_fli_nt___,_flInt____,143.0,0.0,0.0,6.0,6.0,7.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,3.0,156.0,4.4,1709
1612,flints,_fli_nts__,_flInts___,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.198262682418339,1710
1613,flip,_fli_p____,_flIp_____,280.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,95.0,4.0,1711
1614,flipped,_fli_pped_,_flIpt____,51.0,4.0,9.0,8.0,7.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,105.0,4.198262682418339,1712
1615,flips,_fli_ps___,_flIps____,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.198262682418339,1713
1616,flirt,_fli_rt___,_fl^rt____,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.9,1714
1617,flirts,_fli_rts__,_fl^rts___,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.198262682418339,1715
1618,flit,_fli_t____,_flIt_____,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.198262682418339,1716
1619,flits,_fli_ts___,_flIts____,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.198262682418339,1718
1620,float,_float____,_flot_____,289.0,8.0,27.0,23.0,22.0,25.0,21.0,20.0,17.0,17.0,14.0,14.0,12.0,9.0,406.0,5.1,1719
1621,floats,_floats___,_flots____,67.0,6.0,9.0,7.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,0.0,128.0,4.198262682418339,1720
1622,flock,_flo_ck___,_flak_____,155.0,13.0,16.0,18.0,15.0,16.0,16.0,17.0,17.0,14.0,9.0,8.0,6.0,2.0,290.0,5.6,1721
1623,flocks,_flo_cks__,_flaks____,29.0,0.0,0.0,3.0,4.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,8.0,2.0,139.0,4.198262682418339,1722
1624,floe,_floe_____,_flo______,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.198262682418339,1723
1625,floes,_floes____,_floz_____,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.198262682418339,1724
1626,flog,_flo_g____,_flag_____,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.5,1725
1627,flogged,_flo_gged_,_flagd____,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.198262682418339,1726
1628,flogs,_flo_gs___,_flagz____,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,1727
1629,flood,_flood____,_fl^d_____,691.0,0.0,12.0,13.0,11.0,15.0,19.0,19.0,18.0,18.0,18.0,21.0,21.0,17.0,392.0,6.4,1728
1630,floods,_floods___,_fl^dz____,101.0,0.0,2.0,4.0,3.0,8.0,10.0,11.0,10.0,9.0,11.0,11.0,12.0,6.0,205.0,4.198262682418339,1729
1631,floor,_floor____,_flor_____,3171.0,246.0,227.0,250.0,244.0,247.0,227.0,225.0,207.0,194.0,156.0,153.0,125.0,62.0,3431.0,4.198262682418339,1730
1632,floors,_floors___,_florz____,330.0,3.0,13.0,17.0,14.0,13.0,15.0,16.0,18.0,22.0,23.0,20.0,18.0,10.0,320.0,4.198262682418339,1731
1633,flop,_flo_p____,_flap_____,158.0,12.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3.8,1732
1634,flopped,_flo_pped_,_flapt____,159.0,7.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,61.0,4.198262682418339,1733
1635,flops,_flo_ps___,_flaps____,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.198262682418339,1734
1636,floss,_flo_ss___,_flas_____,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,5.7,1735
1637,flounce,_flounce__,_flWns____,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.6,1736
1638,flounced,_flounced_,_flWnst___,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.198262682418339,1737
1639,flour,_flour____,_flWr_____,132.0,56.0,18.0,12.0,18.0,20.0,16.0,16.0,14.0,13.0,12.0,13.0,14.0,6.0,421.0,6.5,1738
1640,flours,_flours___,_flWrz____,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.198262682418339,1739
1641,flout,_flout____,_flWt_____,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.198262682418339,1740
1642,flow,_flow_____,_flo______,3772.0,1.0,10.0,19.0,26.0,58.0,69.0,75.0,79.0,78.0,92.0,92.0,106.0,114.0,1553.0,3.8,1741
1643,flows,_flows____,_floz_____,649.0,1.0,5.0,18.0,22.0,39.0,45.0,45.0,41.0,38.0,37.0,42.0,42.0,24.0,780.0,4.198262682418339,1742
1644,flu,_flu______,_flu______,114.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,107.0,4.2,1743
1645,flub,_flu_b____,_fl^b_____,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1744
1646,flubbed,_flu_bbed_,_fl^bd____,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,1745
1647,flubs,_flu_bs___,_fl^bz____,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,1746
1648,flue,_flue_____,_flu______,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,4.198262682418339,1747
1649,fluff,_flu_ff___,_fl^f_____,32.0,10.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,42.0,3.8,1748
1650,fluffs,_flu_ffs__,_fl^fs____,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.198262682418339,1749
1651,fluke,_flu_ke___,_fluk_____,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.9,1750
1652,flukes,_flu_kes__,_fluks____,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.198262682418339,1751
1653,flume,_flu_me___,_flum_____,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.8,1752
1654,flung,_flu_ng___,_fl^ng____,169.0,0.0,5.0,16.0,18.0,15.0,13.0,14.0,13.0,13.0,11.0,9.0,6.0,0.0,306.0,3.4,1753
1655,flunk,_flu_nk___,_fl^nk____,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1754
1656,flus,_flu_s____,_fluz_____,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,1755
1657,flush,_flu_sh___,_fl^S_____,228.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,5.0,6.0,5.0,7.0,7.0,2.0,103.0,3.8,1756
1658,flushed,_flu_shed_,_fl^St____,38.0,0.0,4.0,4.0,4.0,7.0,8.0,7.0,6.0,7.0,6.0,6.0,5.0,2.0,146.0,4.198262682418339,1757
1659,flute,_flu_te___,_flut_____,55.0,10.0,10.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,3.0,2.0,1.0,0.0,117.0,6.3,1758
1660,flutes,_flu_tes__,_fluts____,12.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,29.0,4.198262682418339,1759
1661,flux,_flu_x____,_fl^ks____,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,78.0,2.2,1760
1662,fly,_fly______,_flA______,1306.0,396.0,182.0,110.0,112.0,99.0,90.0,83.0,79.0,72.0,61.0,55.0,40.0,22.0,1799.0,5.9,1761
1663,foal,__foal____,__fol_____,10.0,13.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,1762
1664,foals,__foals___,__folz____,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.198262682418339,1763
1665,foam,__foam____,__fom_____,161.0,1.0,1.0,5.0,5.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,2.0,131.0,5.7,1764
1666,foams,__foams___,__fomz____,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.198262682418339,1765
1667,fob,__fo_b____,__fab_____,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,1766
1668,fobs,__fo_bs___,__fabz____,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.198262682418339,1767
1669,foe,__foe_____,__fo______,184.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,53.0,3.5,1768
1670,foes,__foes____,__foz_____,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,38.0,4.198262682418339,1769
1671,fog,__fo_g____,__fag_____,107.0,26.0,27.0,27.0,25.0,26.0,27.0,28.0,27.0,28.0,31.0,25.0,17.0,2.0,482.0,6.0,1770
1672,fogs,__fo_gs___,__fagz____,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.198262682418339,1771
1673,foil,__foil____,__fOl_____,151.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,110.0,4.198262682418339,1772
1674,foils,__foils___,__fOlz____,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.198262682418339,1773
1675,foist,__foist___,__fOst____,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,1774
1676,foists,__foists__,__fOsts___,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,1775
1677,fold,__fo_ld___,__fold____,264.0,28.0,8.0,11.0,10.0,10.0,7.0,9.0,9.0,8.0,8.0,8.0,5.0,5.0,191.0,5.4,1776
1678,folds,__fo_lds__,__foldz___,28.0,0.0,2.0,6.0,7.0,11.0,10.0,11.0,10.0,7.0,6.0,6.0,6.0,6.0,171.0,4.198262682418339,1777
1679,folk,__fo_lk___,__fok_____,307.0,0.0,2.0,8.0,12.0,16.0,18.0,18.0,19.0,16.0,17.0,14.0,13.0,12.0,344.0,4.4,1778
1680,folks,__fo_lks__,__foks____,559.0,9.0,36.0,37.0,31.0,27.0,20.0,19.0,18.0,13.0,9.0,7.0,5.0,1.0,454.0,4.198262682418339,1779
1681,fond,__fo_nd___,__fand____,186.0,9.0,7.0,12.0,14.0,15.0,13.0,13.0,13.0,12.0,12.0,11.0,9.0,5.0,279.0,2.9,1780
1682,font,__fo_nt___,__fant____,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.5,1781
1683,fonts,__fo_nts__,__fants___,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.198262682418339,1782
1684,food,__food____,__fud_____,10915.0,454.0,529.0,663.0,686.0,666.0,642.0,620.0,637.0,634.0,579.0,552.0,530.0,365.0,12410.0,6.0,1783
1685,foods,__foods___,__fudz____,2313.0,26.0,41.0,73.0,80.0,88.0,87.0,87.0,93.0,96.0,88.0,89.0,89.0,53.0,2361.0,4.198262682418339,1784
1686,fool,__fool____,__ful_____,234.0,33.0,44.0,37.0,34.0,17.0,15.0,13.0,12.0,12.0,11.0,9.0,5.0,2.0,400.0,3.7,1785
1687,fools,__fools___,__fulz____,75.0,0.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,82.0,4.198262682418339,1786
1688,foot,__foot____,__fUt_____,1258.0,152.0,134.0,140.0,152.0,147.0,148.0,145.0,143.0,136.0,133.0,125.0,98.0,37.0,2283.0,6.7,1787
1689,fop,__fo_p____,__fap_____,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,1788
1690,fops,__fo_ps___,__faps____,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198262682418339,1789
1691,for,__fo_r____,__for_____,466133.0,5851.0,5615.0,6423.0,6559.0,7241.0,7492.0,7632.0,7771.0,7925.0,8169.0,8314.0,8616.0,9256.0,136943.0,1.3,1790
1692,force,__fo_rce__,__fors____,12934.0,3.0,23.0,49.0,83.0,128.0,151.0,170.0,183.0,198.0,223.0,241.0,271.0,278.0,3924.0,3.3,1791
1693,ford,__fo_rd___,__ford____,7560.0,17.0,12.0,17.0,17.0,13.0,13.0,12.0,14.0,13.0,13.0,15.0,19.0,28.0,439.0,5.2,1792
1694,fords,__fo_rds__,__fordz___,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.198262682418339,1793
1695,fore,__fo_re___,__for_____,54.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,37.0,1.9,1794
1696,forge,__fo_rge__,__forJ____,407.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,78.0,3.3,1796
1697,fork,__fo_rk___,__fork____,69.0,13.0,13.0,10.0,10.0,9.0,13.0,13.0,11.0,10.0,9.0,6.0,5.0,1.0,274.0,6.6,1797
1698,forks,__fo_rks__,__forks___,32.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,94.0,4.198262682418339,1798
1699,form,__fo_rm___,__form____,5838.0,17.0,45.0,100.0,141.0,250.0,310.0,331.0,368.0,406.0,493.0,537.0,608.0,665.0,7135.0,2.5,1799
1700,forms,__fo_rms__,__formz___,1586.0,2.0,13.0,36.0,52.0,78.0,104.0,117.0,128.0,145.0,173.0,182.0,214.0,288.0,2727.0,4.198262682418339,1800
1701,fort,__fo_rt___,__fort____,1942.0,8.0,14.0,25.0,30.0,25.0,27.0,25.0,23.0,21.0,21.0,20.0,20.0,9.0,575.0,6.0,1801
1702,forth,__fo_rth__,__forT____,602.0,15.0,37.0,51.0,61.0,71.0,61.0,59.0,67.0,69.0,75.0,81.0,86.0,73.0,1299.0,3.2,1802
1703,forts,__fo_rts__,__forts___,9.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,1.0,106.0,4.198262682418339,1803
1704,fought,__fought__,__fat_____,948.0,5.0,21.0,31.0,34.0,42.0,49.0,55.0,53.0,55.0,49.0,45.0,38.0,31.0,1074.0,3.9,1804
1705,foul,__foul____,__fWl_____,239.0,3.0,2.0,4.0,5.0,5.0,4.0,6.0,7.0,7.0,7.0,8.0,7.0,1.0,118.0,3.6,1805
1706,fouled,__fouled__,__fWld____,30.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,29.0,4.198262682418339,1806
1707,fouls,__fouls___,__fulz____,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.198262682418339,1807
1708,found,__found___,__fWnd____,10688.0,533.0,535.0,632.0,675.0,736.0,775.0,765.0,753.0,740.0,712.0,702.0,670.0,561.0,12231.0,2.7,1808
1709,fourth,__fourth__,__forT____,11123.0,14.0,21.0,38.0,40.0,42.0,50.0,53.0,53.0,56.0,54.0,57.0,54.0,55.0,916.0,4.198262682418339,1810
1710,fowl,__fowl____,__fWl_____,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,52.0,5.1,1811
1711,fowl,__fowl____,__fWl_____,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,52.0,5.1,1812
1712,fox,__fo_x____,__faks____,1097.0,270.0,113.0,70.0,57.0,29.0,21.0,21.0,21.0,18.0,14.0,11.0,6.0,3.0,917.0,6.4,1813
1713,frail,_frail____,_frel_____,83.0,3.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,0.0,79.0,3.4,1814
1714,frame,_fra_me___,_frem_____,368.0,9.0,17.0,26.0,26.0,26.0,20.0,24.0,27.0,28.0,30.0,34.0,35.0,35.0,686.0,6.0,1815
1715,frames,_fra_mes__,_fremz____,110.0,5.0,2.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,9.0,9.0,8.0,6.0,173.0,4.198262682418339,1816
1716,franc,_fra_nc___,_fr@nk____,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.6,1817
